502,-28,-178,-3.47826087,28.24347826,15.44347826,1.811644988,51.716, 
499,-13,-172,-4.869565217,27.47826087,14.46956522,1.507946815,51.763, 
499,-13,-172,-3.826086957,27.26956522,12.93913043,1.507946815,51.784, 
499,-13,-172,-4.034782609,29.84347826,13.77391304,1.507946815,51.804, 
499,-13,-172,-3.2,29.28695652,15.16521739,1.798714582,51.824, 
500,-26,-171,-2.92173913,29.2173913,14.53913043,1.798714582,51.863, 
500,-26,-171,-4.104347826,33.25217391,14.95652174,1.798714582,51.884, 
500,-26,-171,-4.034782609,28.73043478,14.33043478,1.798714582,51.903, 
500,-26,-171,-2.156521739,28.52173913,13.2173913,1.798714582,51.924, 
500,-26,-171,-4.939130435,28.73043478,14.46956522,1.798714582,51.944, 
500,-26,-171,-3.2,30.19130435,14.4,1.798714582,51.964, 
500,-26,-171,-3.617391304,26.15652174,14.46956522,1.798714582,51.983, 
500,-26,-171,-4.382608696,29.00869565,12.24347826,1.798714582,52.004, 
502,-22,-177,-4.660869565,28.17391304,14.60869565,1.682426155,52.023, 
502,-22,-177,-2.156521739,28.86956522,12.10434783,1.682426155,52.044, 
502,-22,-177,-3.756521739,28.3826087,15.65217391,1.682426155,52.063, 
502,-22,-177,-1.32173913,29.35652174,14.46956522,1.682426155,52.084, 
502,-22,-177,-2.504347826,29.07826087,13.63478261,1.682426155,52.104, 
502,-22,-177,-4.452173913,28.73043478,14.26086957,1.682426155,52.124, 
502,-22,-177,-1.391304348,31.23478261,13.42608696,1.682426155,52.144, 
498,-30,-176,-4.243478261,29.2173913,14.19130435,1.857270138,52.164, 
498,-30,-176,-2.92173913,29.91304348,15.02608696,1.857270138,52.188, 
496,-17,-170,-4.243478261,29.63478261,14.67826087,1.622397643,52.225, 
496,-17,-170,-4.660869565,31.93043478,14.88695652,1.622397643,52.244, 
496,-17,-170,-3.547826087,25.94782609,16.34782609,1.622397643,52.263, 
496,-17,-170,-3.269565217,29.07826087,12.93913043,1.752020381,52.284, 
496,-26,-181,-3.408695652,28.93913043,12.8,1.752020381,52.305, 
496,-26,-181,-5.07826087,28.86956522,14.74782609,1.752020381,52.326, 
502,-26,-177,-3.339130435,24.62608696,13.07826087,1.773583583,52.363, 
502,-26,-177,-1.391304348,27.75652174,15.23478261,1.773583583,52.382, 
502,-26,-177,-2.852173913,28.73043478,14.05217391,1.773583583,52.403, 
502,-26,-178,-4.660869565,26.08695652,14.05217391,1.768619374,52.423, 
